from_id,relation,to_id,tradition,source,confidence,gaudiya_aligned,notes
hexagram:34,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element fire + shared guna rajas + shared rasa vira
hexagram:34,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:35,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:35,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:35,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:35,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:35,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:36,hexagram_devi_resonance,devi:bherunda,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna tamas
hexagram:37,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element fire + shared rasa shringara
hexagram:37,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:38,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:38,hexagram_devi_resonance,devi:bherunda,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element fire + shared rasa raudra
hexagram:38,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:38,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:38,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:38,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element fire + shared guna rajas + shared rasa raudra
hexagram:39,hexagram_devi_resonance,devi:nityaklinna,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna tamas + shared rasa karuna
hexagram:40,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:40,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:40,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:40,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:40,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:41,hexagram_devi_resonance,devi:nityaklinna,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna tamas + shared rasa karuna
hexagram:42,hexagram_devi_resonance,devi:mahavajresvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element air + shared rasa adbhuta
hexagram:42,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element air + shared guna sattva + shared rasa adbhuta
hexagram:44,hexagram_devi_resonance,devi:mahavajresvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna rajas
hexagram:44,hexagram_devi_resonance,devi:kulasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element ether + shared rasa shringara
hexagram:45,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:45,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:45,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element earth + shared guna sattva + shared rasa shringara
hexagram:46,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:46,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element earth + shared guna sattva
hexagram:47,hexagram_devi_resonance,devi:nityaklinna,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna tamas + shared rasa karuna
hexagram:48,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:48,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:48,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:49,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:49,hexagram_devi_resonance,devi:bherunda,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element fire + shared rasa raudra
hexagram:49,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:49,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:49,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:49,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element fire + shared guna rajas + shared rasa raudra
hexagram:50,hexagram_devi_resonance,devi:mahavajresvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element air + shared rasa adbhuta
hexagram:50,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element air + shared guna sattva + shared rasa adbhuta
hexagram:51,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:51,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:51,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:51,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:51,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:53,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:53,hexagram_devi_resonance,devi:sarvangasundari,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element earth + shared guna sattva + shared rasa shringara
hexagram:54,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:54,hexagram_devi_resonance,devi:nityaklinna,yijing_tantraraja,hexagram_devi_resonance.csv,0.4,false,shared element water + shared rasa karuna
hexagram:54,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:54,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:54,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:54,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:55,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:55,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:55,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:55,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:55,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:56,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:56,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:56,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:56,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:56,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:57,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:58,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:58,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element water + shared guna sattva
hexagram:59,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:59,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:59,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:60,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:60,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:61,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:61,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:61,hexagram_devi_resonance,devi:nilapataka,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element air + shared guna sattva
hexagram:62,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:62,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:62,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:62,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:62,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:63,hexagram_devi_resonance,devi:bhagamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:63,hexagram_devi_resonance,devi:nitya,yijing_tantraraja,hexagram_devi_resonance.csv,0.6,false,shared element water + shared guna sattva + shared rasa shanta
hexagram:64,hexagram_devi_resonance,devi:kamesvari,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:64,hexagram_devi_resonance,devi:vahnivasini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:64,hexagram_devi_resonance,devi:tvarita,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:64,hexagram_devi_resonance,devi:vijaya,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:64,hexagram_devi_resonance,devi:jvalamalini,yijing_tantraraja,hexagram_devi_resonance.csv,0.45,false,shared element fire + shared guna rajas
hexagram:01,hexagram_raga_resonance,raga:yaman,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment evening/late_autumn
hexagram:01,hexagram_raga_resonance,raga:puriya,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment evening/late_autumn
hexagram:01,hexagram_raga_resonance,raga:purvi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element ether + time-season alignment evening/late_autumn
hexagram:01,hexagram_raga_resonance,raga:hansadhwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa adbhuta + shared element ether + time-season alignment evening/late_autumn
hexagram:01,hexagram_raga_resonance,raga:shankara,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa adbhuta + shared element ether + time-season alignment night/late_autumn
hexagram:02,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shanta + shared element earth
hexagram:03,hexagram_raga_resonance,raga:bhairava,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment morning/spring + direct season match spring
hexagram:03,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment morning/spring
hexagram:03,hexagram_raga_resonance,raga:todi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment morning/spring
hexagram:03,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment dawn/spring + direct season match spring
hexagram:03,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment morning/spring
hexagram:03,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:03,hexagram_raga_resonance,raga:bairagi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + time-season alignment morning/spring + direct season match spring
hexagram:03,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/spring + direct season match spring
hexagram:03,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water
